source_file,source_sheet,source_row,player_name,season,team_or_grade,metric_group,metric_name,metric_value,issue_type,severity,reason,action,data_confidence
bexley_stats_spreadsheets.xlsx,1955-56,8,Clyde Eastman,Summer 1955/56,Historical club summary,bowling,bowlingEconomyRate,0.1667,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1955-56,8,Clyde Eastman,Summer 1955/56,Historical club summary,bowling,bowlingStrikeRate,1.3846,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1955-56,9,Bill Edmonds,Summer 1955/56,Historical club summary,bowling,bowlingWickets,13.0,invalid,high,Wickets cannot exceed balls bowled.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1955-56,9,Bill Edmonds,Summer 1955/56,Historical club summary,bowling,bowlingStrikeRate,0.5385,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1955-56,10,Don Eldridge,Summer 1955/56,Historical club summary,bowling,bowlingWickets,23.0,invalid,high,Wickets cannot exceed balls bowled.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1955-56,10,Don Eldridge,Summer 1955/56,Historical club summary,bowling,bowlingStrikeRate,0.5217,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1955-56,11,Bob Griffin,Summer 1955/56,Historical club summary,bowling,bowlingWickets,7.0,invalid,high,Wickets cannot exceed balls bowled.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1955-56,11,Bob Griffin,Summer 1955/56,Historical club summary,bowling,bowlingStrikeRate,0.8571,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1955-56,13,Fred Lark,Summer 1955/56,Historical club summary,bowling,bowlingWickets,242.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1955-56,13,Fred Lark,Summer 1955/56,Historical club summary,bowling,bowlingEconomyRate,0.0847,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1955-56,13,Fred Lark,Summer 1955/56,Historical club summary,bowling,bowlingStrikeRate,1.4628,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1955-56,14,Gordon Leslie,Summer 1955/56,Historical club summary,bowling,bowlingWickets,209.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1955-56,14,Gordon Leslie,Summer 1955/56,Historical club summary,bowling,bowlingEconomyRate,0.1808,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1955-56,14,Gordon Leslie,Summer 1955/56,Historical club summary,bowling,bowlingStrikeRate,1.7464,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1955-56,15,Harry Milburn,Summer 1955/56,Historical club summary,bowling,bowlingWickets,15.0,invalid,high,Wickets cannot exceed balls bowled.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1955-56,15,Harry Milburn,Summer 1955/56,Historical club summary,bowling,bowlingStrikeRate,0.8,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1955-56,16,John Mckay,Summer 1955/56,Historical club summary,bowling,bowlingWickets,243.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1955-56,16,John Mckay,Summer 1955/56,Historical club summary,bowling,bowlingWickets,243.0,invalid,high,Wickets cannot exceed balls bowled.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1955-56,16,John Mckay,Summer 1955/56,Historical club summary,bowling,bowlingStrikeRate,0.8148,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1955-56,18,Alf Randall,Summer 1955/56,Historical club summary,bowling,bowlingWickets,135.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1955-56,18,Alf Randall,Summer 1955/56,Historical club summary,bowling,bowlingEconomyRate,0.0312,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1955-56,18,Alf Randall,Summer 1955/56,Historical club summary,bowling,bowlingStrikeRate,1.4222,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1955-56,20,George Toddie,Summer 1955/56,Historical club summary,bowling,bowlingEconomyRate,0.1165,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1955-56,20,George Toddie,Summer 1955/56,Historical club summary,bowling,bowlingStrikeRate,1.1705,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1955-56,21,Keith Trotter,Summer 1955/56,Historical club summary,bowling,bowlingWickets,454.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1955-56,21,Keith Trotter,Summer 1955/56,Historical club summary,bowling,bowlingEconomyRate,0.1798,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1955-56,21,Keith Trotter,Summer 1955/56,Historical club summary,bowling,bowlingStrikeRate,1.7643,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1955-56,23,Peter Westwood,Summer 1955/56,Historical club summary,bowling,bowlingWickets,10.0,invalid,high,Wickets cannot exceed balls bowled.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1955-56,23,Peter Westwood,Summer 1955/56,Historical club summary,bowling,bowlingStrikeRate,0.6,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1955-56,29,Don Crew,Summer 1955/56,Historical club summary,bowling,bowlingWickets,290.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1955-56,29,Don Crew,Summer 1955/56,Historical club summary,bowling,bowlingEconomyRate,0.1395,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1955-56,29,Don Crew,Summer 1955/56,Historical club summary,bowling,bowlingStrikeRate,1.7793,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1955-56,30,Barry Davey,Summer 1955/56,Historical club summary,bowling,bowlingWickets,419.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1955-56,30,Barry Davey,Summer 1955/56,Historical club summary,bowling,bowlingEconomyRate,0.1776,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1955-56,30,Barry Davey,Summer 1955/56,Historical club summary,bowling,bowlingStrikeRate,2.1766,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1955-56,31,Bill Edmonds,Summer 1955/56,Historical club summary,bowling,bowlingEconomyRate,0.3182,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1955-56,33,Jim George,Summer 1955/56,Historical club summary,bowling,bowlingWickets,467.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1955-56,33,Jim George,Summer 1955/56,Historical club summary,bowling,bowlingEconomyRate,0.1087,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1955-56,33,Jim George,Summer 1955/56,Historical club summary,bowling,bowlingStrikeRate,1.773,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1955-56,34,Warwick Gietz,Summer 1955/56,Historical club summary,bowling,bowlingWickets,130.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1955-56,34,Warwick Gietz,Summer 1955/56,Historical club summary,bowling,bowlingEconomyRate,0.0585,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1955-56,34,Warwick Gietz,Summer 1955/56,Historical club summary,bowling,bowlingStrikeRate,1.5769,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1955-56,36,Ken Honeywell,Summer 1955/56,Historical club summary,bowling,bowlingWickets,10.0,invalid,high,Wickets cannot exceed balls bowled.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1955-56,36,Ken Honeywell,Summer 1955/56,Historical club summary,bowling,bowlingStrikeRate,0.6,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1955-56,39,A Mostyn,Summer 1955/56,Historical club summary,bowling,bowlingStrikeRate,2.0,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1955-56,40,K Muhling,Summer 1955/56,Historical club summary,bowling,bowlingWickets,201.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1955-56,40,K Muhling,Summer 1955/56,Historical club summary,bowling,bowlingEconomyRate,0.0261,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1955-56,40,K Muhling,Summer 1955/56,Historical club summary,bowling,bowlingStrikeRate,1.1443,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1955-56,41,Frank Osborne,Summer 1955/56,Historical club summary,bowling,bowlingWickets,170.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1955-56,41,Frank Osborne,Summer 1955/56,Historical club summary,bowling,bowlingEconomyRate,0.0294,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1955-56,41,Frank Osborne,Summer 1955/56,Historical club summary,bowling,bowlingStrikeRate,1.2,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1955-56,43,Frank Roach,Summer 1955/56,Historical club summary,bowling,bowlingStrikeRate,2.6667,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1955-56,44,P Robson,Summer 1955/56,Historical club summary,bowling,bowlingWickets,20.0,invalid,high,Wickets cannot exceed balls bowled.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1955-56,44,P Robson,Summer 1955/56,Historical club summary,bowling,bowlingStrikeRate,0.9,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1955-56,45,John Rogers,Summer 1955/56,Historical club summary,bowling,bowlingEconomyRate,0.2222,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1955-56,45,John Rogers,Summer 1955/56,Historical club summary,bowling,bowlingStrikeRate,1.3846,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1955-56,48,Brian White,Summer 1955/56,Historical club summary,bowling,bowlingWickets,229.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1955-56,48,Brian White,Summer 1955/56,Historical club summary,bowling,bowlingEconomyRate,0.16,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1955-56,48,Brian White,Summer 1955/56,Historical club summary,bowling,bowlingStrikeRate,1.31,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1956-57,4,Sam Burtenshaw,Summer 1956/57,Historical club summary,bowling,bowlingWickets,14.0,invalid,high,Wickets cannot exceed balls bowled.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1956-57,4,Sam Burtenshaw,Summer 1956/57,Historical club summary,bowling,bowlingStrikeRate,0.4286,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1956-57,5,Ron Cook,Summer 1956/57,Historical club summary,bowling,bowlingWickets,193.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1956-57,5,Ron Cook,Summer 1956/57,Historical club summary,bowling,bowlingEconomyRate,0.0952,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1956-57,5,Ron Cook,Summer 1956/57,Historical club summary,bowling,bowlingStrikeRate,1.3057,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1956-57,6,Barry Davey,Summer 1956/57,Historical club summary,bowling,bowlingWickets,417.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1956-57,6,Barry Davey,Summer 1956/57,Historical club summary,bowling,bowlingEconomyRate,0.1129,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1956-57,6,Barry Davey,Summer 1956/57,Historical club summary,bowling,bowlingStrikeRate,1.53,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1956-57,7,Clyde Eastman,Summer 1956/57,Historical club summary,bowling,bowlingWickets,19.0,invalid,high,Wickets cannot exceed balls bowled.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1956-57,7,Clyde Eastman,Summer 1956/57,Historical club summary,bowling,bowlingStrikeRate,0.6316,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1956-57,8,Bill Edmonds,Summer 1956/57,Historical club summary,bowling,bowlingWickets,367.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1956-57,8,Bill Edmonds,Summer 1956/57,Historical club summary,bowling,bowlingEconomyRate,0.1117,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1956-57,8,Bill Edmonds,Summer 1956/57,Historical club summary,bowling,bowlingStrikeRate,1.4632,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
