player_id,player_name,short_name,club,team_name,grade_name,season_id,season,season_start_date,competition_name,raw_player_id,raw_player_name,source_system,source_file,source_sheet,source_row,data_confidence,matches,battingInnings,battingAggregate,battingNotOuts,battingBallsFaced,batting50s,batting100s,batting0s,battingHighScore,isBattingHSNotOut,battingAverage,battingStrikeRate,battingFours,battingSixes,battingMinutes,team_id,grade_id,canonical_player_id,canonical_player_name
excel_8f10065474e1e7a0,Sam Burtenshaw,S Burtenshaw,Georges River DCC,Georges River DCC,Historical club summary,excel_1954_55,Summer 1954/55,1954-07-01T00:00:00.0000000+00:00,Historical Excel,excel_8f10065474e1e7a0,Sam Burtenshaw,excel,bexley_stats_spreadsheets.xlsx,1954-55,5,high,,18,295,2,,,,,47,False,18.4375,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_49a7d89ae8b1b304,Ron Cook,R Cook,Georges River DCC,Georges River DCC,Historical club summary,excel_1954_55,Summer 1954/55,1954-07-01T00:00:00.0000000+00:00,Historical Excel,excel_49a7d89ae8b1b304,Ron Cook,excel,bexley_stats_spreadsheets.xlsx,1954-55,6,medium,,12,219,,,,,,64,False,18.25,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_1136437401131d67,Bob Dixon,B Dixon,Georges River DCC,Georges River DCC,Historical club summary,excel_1954_55,Summer 1954/55,1954-07-01T00:00:00.0000000+00:00,Historical Excel,excel_1136437401131d67,Bob Dixon,excel,bexley_stats_spreadsheets.xlsx,1954-55,7,high,,2,2,,,,,,2,False,1,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_cb2172c3b2437fde,Ken Honeywell,K Honeywell,Georges River DCC,Georges River DCC,Historical club summary,excel_1954_55,Summer 1954/55,1954-07-01T00:00:00.0000000+00:00,Historical Excel,excel_cb2172c3b2437fde,Ken Honeywell,excel,bexley_stats_spreadsheets.xlsx,1954-55,8,high,,11,120,2,,,,,42,True,13.333333333333334,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_3c99445b5d1801ae,Fred Lark,F Lark,Georges River DCC,Georges River DCC,Historical club summary,excel_1954_55,Summer 1954/55,1954-07-01T00:00:00.0000000+00:00,Historical Excel,excel_3c99445b5d1801ae,Fred Lark,excel,bexley_stats_spreadsheets.xlsx,1954-55,9,medium,,7,116,3,,,,,36,False,29,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_9d03061c8e2a2711,Gordon Leslie,G Leslie,Georges River DCC,Georges River DCC,Historical club summary,excel_1954_55,Summer 1954/55,1954-07-01T00:00:00.0000000+00:00,Historical Excel,excel_9d03061c8e2a2711,Gordon Leslie,excel,bexley_stats_spreadsheets.xlsx,1954-55,10,medium,,13,172,3,,,,,37,True,17.2,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_d7a104fad4b1f61a,Eric Lewis,E Lewis,Georges River DCC,Georges River DCC,Historical club summary,excel_1954_55,Summer 1954/55,1954-07-01T00:00:00.0000000+00:00,Historical Excel,excel_d7a104fad4b1f61a,Eric Lewis,excel,bexley_stats_spreadsheets.xlsx,1954-55,11,high,,8,60,1,,,,,16,False,8.571428571428571,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_4c48590604da929a,K Lewis,K Lewis,Georges River DCC,Georges River DCC,Historical club summary,excel_1954_55,Summer 1954/55,1954-07-01T00:00:00.0000000+00:00,Historical Excel,excel_4c48590604da929a,K Lewis,excel,bexley_stats_spreadsheets.xlsx,1954-55,12,high,,1,12,,,,,,12,False,12,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_2e9b4839adea4c2b,Harry Milburn,H Milburn,Georges River DCC,Georges River DCC,Historical club summary,excel_1954_55,Summer 1954/55,1954-07-01T00:00:00.0000000+00:00,Historical Excel,excel_2e9b4839adea4c2b,Harry Milburn,excel,bexley_stats_spreadsheets.xlsx,1954-55,13,high,,19,310,1,,,,,51,False,17.22222222222222,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_f428fa550aae8074,P Murphy,P Murphy,Georges River DCC,Georges River DCC,Historical club summary,excel_1954_55,Summer 1954/55,1954-07-01T00:00:00.0000000+00:00,Historical Excel,excel_f428fa550aae8074,P Murphy,excel,bexley_stats_spreadsheets.xlsx,1954-55,14,high,,2,9,1,,,,,5,True,9,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_1d8707c4a31c2090,John Mckay,J Mckay,Georges River DCC,Georges River DCC,Historical club summary,excel_1954_55,Summer 1954/55,1954-07-01T00:00:00.0000000+00:00,Historical Excel,excel_1d8707c4a31c2090,John Mckay,excel,bexley_stats_spreadsheets.xlsx,1954-55,15,medium,,14,117,1,,,,,38,False,9,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_8f3ce48d64b4d00c,Frank Osborne,F Osborne,Georges River DCC,Georges River DCC,Historical club summary,excel_1954_55,Summer 1954/55,1954-07-01T00:00:00.0000000+00:00,Historical Excel,excel_8f3ce48d64b4d00c,Frank Osborne,excel,bexley_stats_spreadsheets.xlsx,1954-55,16,high,,1,3,1,,,,,3,True,,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_80b76d9132a91c9e,Alf Randall,A Randall,Georges River DCC,Georges River DCC,Historical club summary,excel_1954_55,Summer 1954/55,1954-07-01T00:00:00.0000000+00:00,Historical Excel,excel_80b76d9132a91c9e,Alf Randall,excel,bexley_stats_spreadsheets.xlsx,1954-55,17,medium,,13,225,2,,,,,44,False,20.454545454545453,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_a67adccfba39b157,Keith Trotter,K Trotter,Georges River DCC,Georges River DCC,Historical club summary,excel_1954_55,Summer 1954/55,1954-07-01T00:00:00.0000000+00:00,Historical Excel,excel_a67adccfba39b157,Keith Trotter,excel,bexley_stats_spreadsheets.xlsx,1954-55,20,medium,,12,70,6,,,,,17,False,11.666666666666666,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_e7b7389c63e4674d,Ross Turnbull,R Turnbull,Georges River DCC,Georges River DCC,Historical club summary,excel_1954_55,Summer 1954/55,1954-07-01T00:00:00.0000000+00:00,Historical Excel,excel_e7b7389c63e4674d,Ross Turnbull,excel,bexley_stats_spreadsheets.xlsx,1954-55,21,high,,1,2,,,,,,2,False,2,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_ff46f1ec9ec405e3,Jock Webb,J Webb,Georges River DCC,Georges River DCC,Historical club summary,excel_1954_55,Summer 1954/55,1954-07-01T00:00:00.0000000+00:00,Historical Excel,excel_ff46f1ec9ec405e3,Jock Webb,excel,bexley_stats_spreadsheets.xlsx,1954-55,22,high,,19,462,2,,,,,110,True,27.176470588235293,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_5899499d34e1f749,Peter Westwood,P Westwood,Georges River DCC,Georges River DCC,Historical club summary,excel_1954_55,Summer 1954/55,1954-07-01T00:00:00.0000000+00:00,Historical Excel,excel_5899499d34e1f749,Peter Westwood,excel,bexley_stats_spreadsheets.xlsx,1954-55,23,high,,13,274,1,,,,,56,False,22.833333333333332,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_f0ad7f79ec8ee724,Ren Bullock,R Bullock,Georges River DCC,Georges River DCC,Historical club summary,excel_1954_55,Summer 1954/55,1954-07-01T00:00:00.0000000+00:00,Historical Excel,excel_f0ad7f79ec8ee724,Ren Bullock,excel,bexley_stats_spreadsheets.xlsx,1954-55,28,high,,12,215,2,,,,,59,False,21.5,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_a0e32b5315a83044,Howard Cooper,H Cooper,Georges River DCC,Georges River DCC,Historical club summary,excel_1954_55,Summer 1954/55,1954-07-01T00:00:00.0000000+00:00,Historical Excel,excel_a0e32b5315a83044,Howard Cooper,excel,bexley_stats_spreadsheets.xlsx,1954-55,29,high,,6,31,,,,,,17,False,5.166666666666667,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_3ddaca33a7beb004,F Cuttance,F Cuttance,Georges River DCC,Georges River DCC,Historical club summary,excel_1954_55,Summer 1954/55,1954-07-01T00:00:00.0000000+00:00,Historical Excel,excel_3ddaca33a7beb004,F Cuttance,excel,bexley_stats_spreadsheets.xlsx,1954-55,30,high,,3,52,,,,,,28,False,17.333333333333332,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_68c0a4c068435934,Clyde Eastman,C Eastman,Georges River DCC,Georges River DCC,Historical club summary,excel_1954_55,Summer 1954/55,1954-07-01T00:00:00.0000000+00:00,Historical Excel,excel_68c0a4c068435934,Clyde Eastman,excel,bexley_stats_spreadsheets.xlsx,1954-55,31,high,,5,172,,,,,,79,False,34.4,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_05ef10aa7ccf48a7,Don Eldridge,D Eldridge,Georges River DCC,Georges River DCC,Historical club summary,excel_1954_55,Summer 1954/55,1954-07-01T00:00:00.0000000+00:00,Historical Excel,excel_05ef10aa7ccf48a7,Don Eldridge,excel,bexley_stats_spreadsheets.xlsx,1954-55,32,high,,10,407,4,,,,,153,True,67.83333333333333,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_90ab607a682625c8,Jim George,J George,Georges River DCC,Georges River DCC,Historical club summary,excel_1954_55,Summer 1954/55,1954-07-01T00:00:00.0000000+00:00,Historical Excel,excel_90ab607a682625c8,Jim George,excel,bexley_stats_spreadsheets.xlsx,1954-55,33,medium,,11,229,5,,,,,42,False,38.166666666666664,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_422f9ba42de528ec,Warwick Gietz,W Gietz,Georges River DCC,Georges River DCC,Historical club summary,excel_1954_55,Summer 1954/55,1954-07-01T00:00:00.0000000+00:00,Historical Excel,excel_422f9ba42de528ec,Warwick Gietz,excel,bexley_stats_spreadsheets.xlsx,1954-55,34,medium,,13,205,1,,,,,61,False,17.083333333333332,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_cb2172c3b2437fde,Ken Honeywell,K Honeywell,Georges River DCC,Georges River DCC,Historical club summary,excel_1954_55,Summer 1954/55,1954-07-01T00:00:00.0000000+00:00,Historical Excel,excel_cb2172c3b2437fde,Ken Honeywell,excel,bexley_stats_spreadsheets.xlsx,1954-55,36,high,,3,147,1,,,,,74,True,73.5,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_b887ceb6d22f627c,Fred Larke,F Larke,Georges River DCC,Georges River DCC,Historical club summary,excel_1954_55,Summer 1954/55,1954-07-01T00:00:00.0000000+00:00,Historical Excel,excel_b887ceb6d22f627c,Fred Larke,excel,bexley_stats_spreadsheets.xlsx,1954-55,37,medium,,4,33,1,,,,,24,True,11,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_d7a104fad4b1f61a,Eric Lewis,E Lewis,Georges River DCC,Georges River DCC,Historical club summary,excel_1954_55,Summer 1954/55,1954-07-01T00:00:00.0000000+00:00,Historical Excel,excel_d7a104fad4b1f61a,Eric Lewis,excel,bexley_stats_spreadsheets.xlsx,1954-55,38,medium,,7,146,1,,,,,57,False,24.333333333333332,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_4c48590604da929a,K Lewis,K Lewis,Georges River DCC,Georges River DCC,Historical club summary,excel_1954_55,Summer 1954/55,1954-07-01T00:00:00.0000000+00:00,Historical Excel,excel_4c48590604da929a,K Lewis,excel,bexley_stats_spreadsheets.xlsx,1954-55,39,medium,,9,192,1,,,,,71,False,24,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_605a904c3fb90631,A Mostyn,A Mostyn,Georges River DCC,Georges River DCC,Historical club summary,excel_1954_55,Summer 1954/55,1954-07-01T00:00:00.0000000+00:00,Historical Excel,excel_605a904c3fb90631,A Mostyn,excel,bexley_stats_spreadsheets.xlsx,1954-55,40,high,,10,77,4,,,,,26,True,12.833333333333334,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_7e355746892e5e4c,D Murden,D Murden,Georges River DCC,Georges River DCC,Historical club summary,excel_1954_55,Summer 1954/55,1954-07-01T00:00:00.0000000+00:00,Historical Excel,excel_7e355746892e5e4c,D Murden,excel,bexley_stats_spreadsheets.xlsx,1954-55,41,high,,1,8,,,,,,8,False,8,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_f428fa550aae8074,P Murphy,P Murphy,Georges River DCC,Georges River DCC,Historical club summary,excel_1954_55,Summer 1954/55,1954-07-01T00:00:00.0000000+00:00,Historical Excel,excel_f428fa550aae8074,P Murphy,excel,bexley_stats_spreadsheets.xlsx,1954-55,42,high,,3,52,,,,,,39,False,17.333333333333332,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_8f3ce48d64b4d00c,Frank Osborne,F Osborne,Georges River DCC,Georges River DCC,Historical club summary,excel_1954_55,Summer 1954/55,1954-07-01T00:00:00.0000000+00:00,Historical Excel,excel_8f3ce48d64b4d00c,Frank Osborne,excel,bexley_stats_spreadsheets.xlsx,1954-55,43,medium,,8,103,1,,,,,41,False,14.714285714285714,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_8015754eeda6cdf2,V Ridge,V Ridge,Georges River DCC,Georges River DCC,Historical club summary,excel_1954_55,Summer 1954/55,1954-07-01T00:00:00.0000000+00:00,Historical Excel,excel_8015754eeda6cdf2,V Ridge,excel,bexley_stats_spreadsheets.xlsx,1954-55,45,medium,,5,40,1,,,,,22,False,10,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_53c6fb42c4a0151c,Frank Roach,F Roach,Georges River DCC,Georges River DCC,Historical club summary,excel_1954_55,Summer 1954/55,1954-07-01T00:00:00.0000000+00:00,Historical Excel,excel_53c6fb42c4a0151c,Frank Roach,excel,bexley_stats_spreadsheets.xlsx,1954-55,46,high,,4,46,1,,,,,22,False,15.333333333333334,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_5fc86f1208f97e2a,John Rogers,J Rogers,Georges River DCC,Georges River DCC,Historical club summary,excel_1954_55,Summer 1954/55,1954-07-01T00:00:00.0000000+00:00,Historical Excel,excel_5fc86f1208f97e2a,John Rogers,excel,bexley_stats_spreadsheets.xlsx,1954-55,47,medium,,5,17,4,,,,,12,True,17,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_d0381eb988809a3f,W Salmon,W Salmon,Georges River DCC,Georges River DCC,Historical club summary,excel_1954_55,Summer 1954/55,1954-07-01T00:00:00.0000000+00:00,Historical Excel,excel_d0381eb988809a3f,W Salmon,excel,bexley_stats_spreadsheets.xlsx,1954-55,48,medium,,1,1,,,,,,1,False,1,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_98ef7d5995e06030,George Toddie,G Toddie,Georges River DCC,Georges River DCC,Historical club summary,excel_1954_55,Summer 1954/55,1954-07-01T00:00:00.0000000+00:00,Historical Excel,excel_98ef7d5995e06030,George Toddie,excel,bexley_stats_spreadsheets.xlsx,1954-55,49,medium,,7,110,1,,,,,49,True,18.333333333333332,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_e7b7389c63e4674d,Ross Turnbull,R Turnbull,Georges River DCC,Georges River DCC,Historical club summary,excel_1954_55,Summer 1954/55,1954-07-01T00:00:00.0000000+00:00,Historical Excel,excel_e7b7389c63e4674d,Ross Turnbull,excel,bexley_stats_spreadsheets.xlsx,1954-55,50,medium,,1,1,,,,,,1,False,1,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_27db538bdb2e5f91,14 1,1 1,Georges River DCC,Georges River DCC,Historical club summary,excel_1954_55,Summer 1954/55,1954-07-01T00:00:00.0000000+00:00,Historical Excel,excel_27db538bdb2e5f91,14 1,excel,bexley_stats_spreadsheets.xlsx,1954-55,55,high,7,,2,4,,,,,,False,,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_c1fc57e86143ff1d,Games Wo,G Wo,Georges River DCC,Georges River DCC,Historical club summary,excel_1954_55,Summer 1954/55,1954-07-01T00:00:00.0000000+00:00,Historical Excel,excel_c1fc57e86143ff1d,Games Wo,excel,bexley_stats_spreadsheets.xlsx,1954-55,58,high,1,,1,1,,,,,,False,,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_0dfae167306501ac,Bob Bigelow,B Bigelow,Georges River DCC,Georges River DCC,Historical club summary,excel_1955_56,Summer 1955/56,1955-07-01T00:00:00.0000000+00:00,Historical Excel,excel_0dfae167306501ac,Bob Bigelow,excel,bexley_stats_spreadsheets.xlsx,1955-56,4,medium,,2,2,,,,,,2,False,1,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_c5cf07469dde749e,Sam Burtenshaw,S Burtenshaw,Georges River DCC,Georges River DCC,Historical club summary,excel_1955_56,Summer 1955/56,1955-07-01T00:00:00.0000000+00:00,Historical Excel,excel_c5cf07469dde749e,Sam Burtenshaw,excel,bexley_stats_spreadsheets.xlsx,1955-56,5,high,,14,271,,,,,,46,False,19.357142857142858,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_720d2927afbf00fe,Ron Cook,R Cook,Georges River DCC,Georges River DCC,Historical club summary,excel_1955_56,Summer 1955/56,1955-07-01T00:00:00.0000000+00:00,Historical Excel,excel_720d2927afbf00fe,Ron Cook,excel,bexley_stats_spreadsheets.xlsx,1955-56,6,medium,,13,259,,,,,,42,False,19.923076923076923,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_a48e7198e30f4cd1,Barry Davey,B Davey,Georges River DCC,Georges River DCC,Historical club summary,excel_1955_56,Summer 1955/56,1955-07-01T00:00:00.0000000+00:00,Historical Excel,excel_a48e7198e30f4cd1,Barry Davey,excel,bexley_stats_spreadsheets.xlsx,1955-56,7,high,,2,4,,,,,,4,False,2,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_662c9c3198bdda9f,Clyde Eastman,C Eastman,Georges River DCC,Georges River DCC,Historical club summary,excel_1955_56,Summer 1955/56,1955-07-01T00:00:00.0000000+00:00,Historical Excel,excel_662c9c3198bdda9f,Clyde Eastman,excel,bexley_stats_spreadsheets.xlsx,1955-56,8,medium,,16,211,,,,,,48,False,13.1875,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_3ec3ec4badbe20fa,Bill Edmonds,B Edmonds,Georges River DCC,Georges River DCC,Historical club summary,excel_1955_56,Summer 1955/56,1955-07-01T00:00:00.0000000+00:00,Historical Excel,excel_3ec3ec4badbe20fa,Bill Edmonds,excel,bexley_stats_spreadsheets.xlsx,1955-56,9,high,,2,35,,,,,,27,False,17.5,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_3f00e45545c67bf4,Don Eldridge,D Eldridge,Georges River DCC,Georges River DCC,Historical club summary,excel_1955_56,Summer 1955/56,1955-07-01T00:00:00.0000000+00:00,Historical Excel,excel_3f00e45545c67bf4,Don Eldridge,excel,bexley_stats_spreadsheets.xlsx,1955-56,10,high,,9,215,1,,,,,52,False,26.875,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_cc646faf474fd8be,Bob Griffin,B Griffin,Georges River DCC,Georges River DCC,Historical club summary,excel_1955_56,Summer 1955/56,1955-07-01T00:00:00.0000000+00:00,Historical Excel,excel_cc646faf474fd8be,Bob Griffin,excel,bexley_stats_spreadsheets.xlsx,1955-56,11,high,,7,66,,,,,,24,False,9.428571428571429,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_091aff02f8eed0da,Ken Honeywell,K Honeywell,Georges River DCC,Georges River DCC,Historical club summary,excel_1955_56,Summer 1955/56,1955-07-01T00:00:00.0000000+00:00,Historical Excel,excel_091aff02f8eed0da,Ken Honeywell,excel,bexley_stats_spreadsheets.xlsx,1955-56,12,high,,4,78,1,,,,,54,True,26,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_2f05913bdd599782,Fred Lark,F Lark,Georges River DCC,Georges River DCC,Historical club summary,excel_1955_56,Summer 1955/56,1955-07-01T00:00:00.0000000+00:00,Historical Excel,excel_2f05913bdd599782,Fred Lark,excel,bexley_stats_spreadsheets.xlsx,1955-56,13,medium,,9,65,2,,,,,30,False,9.285714285714286,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_990014ca043adf56,Gordon Leslie,G Leslie,Georges River DCC,Georges River DCC,Historical club summary,excel_1955_56,Summer 1955/56,1955-07-01T00:00:00.0000000+00:00,Historical Excel,excel_990014ca043adf56,Gordon Leslie,excel,bexley_stats_spreadsheets.xlsx,1955-56,14,medium,,6,18,2,,,,,6,True,4.5,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_7013e83cdd3a142a,Harry Milburn,H Milburn,Georges River DCC,Georges River DCC,Historical club summary,excel_1955_56,Summer 1955/56,1955-07-01T00:00:00.0000000+00:00,Historical Excel,excel_7013e83cdd3a142a,Harry Milburn,excel,bexley_stats_spreadsheets.xlsx,1955-56,15,high,,14,349,2,,,,,49,False,29.083333333333332,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_6bcbcdf2d7cca669,John Mckay,J Mckay,Georges River DCC,Georges River DCC,Historical club summary,excel_1955_56,Summer 1955/56,1955-07-01T00:00:00.0000000+00:00,Historical Excel,excel_6bcbcdf2d7cca669,John Mckay,excel,bexley_stats_spreadsheets.xlsx,1955-56,16,high,,11,80,2,,,,,23,False,8.88888888888889,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_e55bfd3f3f2b547b,Frank Osborne,F Osborne,Georges River DCC,Georges River DCC,Historical club summary,excel_1955_56,Summer 1955/56,1955-07-01T00:00:00.0000000+00:00,Historical Excel,excel_e55bfd3f3f2b547b,Frank Osborne,excel,bexley_stats_spreadsheets.xlsx,1955-56,17,high,,1,12,1,,,,,12,True,,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_2883cd4d93c032aa,Alf Randall,A Randall,Georges River DCC,Georges River DCC,Historical club summary,excel_1955_56,Summer 1955/56,1955-07-01T00:00:00.0000000+00:00,Historical Excel,excel_2883cd4d93c032aa,Alf Randall,excel,bexley_stats_spreadsheets.xlsx,1955-56,18,medium,,12,231,4,,,,,46,False,28.875,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
